FALSE POSITIVE REPORT
======================================================================

Model: D:\VoiceHelper\wakeword_training\lenya\lenya.onnx
Negative directory: D:\VoiceHelper\wakeword_training\lenya\lenya\negative_test
Total files: 1000

STATISTICS
----------------------------------------------------------------------
Average: 0.826833
Median: 0.955460
Maximum: 0.969140
Minimum: 0.000000
Score >= 0.9: 777/1000
 957. score=0.005086 duration=1.95s file=9828984000000.wav
 958. score=0.004951 duration=2.02s file=9732640000000.wav
 959. score=0.004916 duration=2.15s file=9796984000000.wav
 960. score=0.004851 duration=2.10s file=9666921000000.wav
 961. score=0.004704 duration=2.12s file=9734984000000.wav
 962. score=0.004600 duration=2.07s file=9610312000000.wav
 963. score=0.004569 duration=2.09s file=9625250000000.wav
 964. score=0.004262 duration=2.17s file=9678281000000.wav
 965. score=0.004247 duration=2.02s file=9638375000000.wav
 966. score=0.004243 duration=2.02s file=9664781000000.wav
 967. score=0.003890 duration=2.04s file=9651500000000.wav
 968. score=0.003700 duration=2.14s file=9815484000000.wav
 969. score=0.003152 duration=2.12s file=9700796000000.wav
 970. score=0.003068 duration=2.04s file=9640609000000.wav
 971. score=0.002939 duration=2.17s file=9794734000000.wav
 972. score=0.002876 duration=2.04s file=9660375000000.wav
 973. score=0.002833 duration=2.04s file=9616734000000.wav
 974. score=0.002800 duration=2.15s file=9750921000000.wav
 975. score=0.002643 duration=2.17s file=9776515000000.wav
 976. score=0.002614 duration=2.07s file=9698531000000.wav
 977. score=0.002608 duration=1.82s file=9651328000000.wav
 978. score=0.002570 duration=2.02s file=9603968000000.wav
 979. score=0.002484 duration=1.97s file=9631812000000.wav
 980. score=0.002349 duration=1.95s file=9601859000000.wav
 981. score=0.002183 duration=2.17s file=9760312000000.wav
 982. score=0.002073 duration=2.89s file=9599078000000.wav
 983. score=0.001993 duration=2.06s file=9627437000000.wav
 984. score=0.001981 duration=2.14s file=9748671000000.wav
 985. score=0.001857 duration=2.16s file=9822265000000.wav
 986. score=0.001775 duration=2.12s file=9744031000000.wav
 987. score=0.001718 duration=2.17s file=9774250000000.wav
 988. score=0.001636 duration=2.06s file=9730250000000.wav
 989. score=0.001419 duration=2.18s file=9758000000000.wav
 990. score=0.001385 duration=2.14s file=9737234000000.wav
 991. score=0.001358 duration=2.15s file=9723437000000.wav
 992. score=0.001340 duration=2.11s file=9769515000000.wav
 993. score=0.001340 duration=2.03s file=9623125000000.wav
 994. score=0.001315 duration=2.16s file=9727906000000.wav
 995. score=0.001210 duration=2.23s file=9801515000000.wav
 996. score=0.001193 duration=2.00s file=9649281000000.wav
 997. score=0.001143 duration=1.95s file=9634000000000.wav
 998. score=0.001134 duration=2.16s file=9790187000000.wav
 999. score=0.001043 duration=2.01s file=9685078000000.wav
1000. score=0.000000 duration=2.29s file=9598843000000.wav
